N,Iterative,Dynamic Programming,Recursive
4717,4.867681,9.697346,-
4718,5.451014,9.926050,-
4719,4.772360,9.775710,-
4720,4.798096,9.993069,-
4721,5.517469,10.384457,-
4722,4.851966,9.964154,-
4723,4.672469,10.591335,-
4724,4.645800,10.006200,-
4725,4.753196,10.761877,-
4726,4.486378,9.879712,-
4727,4.815335,10.643072,-
4728,4.715628,10.039723,-
4729,4.741134,11.032564,-
4730,4.663233,10.723943,-
4731,4.883796,11.827826,-
4732,5.097866,10.685395,-
4733,6.251554,11.155576,-
4734,4.749474,10.518974,-
4735,5.666808,10.460147,-
4736,4.935161,10.548351,-
4737,4.921676,10.647948,-
4738,4.799901,11.263114,-
4739,4.809383,10.691776,-
4740,4.662325,11.109722,-
4741,5.251809,10.768139,-
4742,4.761661,11.133782,-
4743,4.779730,10.707572,-
4744,5.044715,10.651036,-
4745,4.821310,12.696026,-
4746,4.613761,11.823214,-
4747,4.755135,10.644778,-
4748,5.065359,12.345574,-
4749,4.736677,10.691629,-
4750,8.083072,10.411875,-
4751,4.582478,10.662205,-
4752,5.854530,10.560528,-
4753,4.826367,10.972721,-
4754,4.694548,10.936721,-
4755,5.163181,11.588646,-
4756,4.641150,11.007457,-
4757,4.886786,12.476946,-
4758,4.767927,10.830780,-
4759,6.073797,10.677087,-
4760,4.933002,11.129819,-
4761,4.735338,11.074111,-
4762,5.116915,12.646968,-
4763,4.821172,11.005967,-
4764,5.333195,12.425932,-
4765,4.800364,10.867107,-
4766,5.246973,10.796420,-
4767,4.945156,10.851731,-
4768,4.732492,10.888148,-
4769,4.746211,11.158875,-
4770,5.310401,10.669672,-
4771,4.718839,11.001957,-
4772,4.848257,10.971151,-
4773,4.732798,12.239655,-
4774,4.798540,11.005046,-
4775,4.823896,11.419990,-
4776,4.923752,10.891727,-
4777,6.584000,10.488642,-
4778,4.855024,10.820625,-
4779,5.210906,10.994143,-
4780,4.750857,10.781490,-
4781,4.915921,10.912602,-
4782,4.858470,11.194918,-
4783,4.767199,10.980965,-
4784,4.630890,11.502119,-
4785,4.778245,11.184814,-
4786,4.796554,11.345768,-
4787,4.911831,11.083616,-
4788,4.842277,11.289040,-
4789,4.789629,10.979101,-
4790,5.162395,13.491007,-
4791,5.075062,10.830020,-
4792,7.504121,10.536099,-
4793,4.723165,11.139775,-
4794,4.830774,11.619123,-
4795,4.867767,11.326041,-
4796,4.826820,11.055134,-
4797,4.884231,11.513507,-
4798,4.874178,11.058280,-
4799,4.723345,12.494894,-
4800,5.109395,11.153179,-
4801,4.865953,11.679244,-
4802,5.273766,10.853342,-
4803,4.916734,12.090679,-
4804,4.855799,11.291844,-
4805,4.811197,11.002781,-
4806,5.155003,11.849081,-
4807,4.819812,10.984641,-
4808,4.914609,11.804277,-
4809,4.833059,10.947013,-
4810,6.379895,10.692443,-
4811,4.762570,11.213154,-
4812,4.897819,11.148063,-
4813,4.932813,11.801895,-
4814,5.243144,10.816429,-
4815,4.899537,11.897700,-
4816,4.911151,10.957627,-
4817,6.048500,11.086709,-
4818,4.928185,11.093893,-
4819,4.858410,11.051287,-
4820,4.969137,11.521158,-
4821,5.279219,10.903468,-
4822,4.819908,11.989368,-
4823,4.913063,11.074091,-
4824,5.818457,11.155210,-
4825,5.066636,11.021334,-
4826,5.390131,11.424993,-
4827,4.955664,11.423636,-
4828,5.076796,11.195915,-
4829,5.094026,11.580110,-
4830,4.788467,11.277072,-
4831,5.880400,11.088339,-
4832,4.786410,11.283007,-
4833,4.958157,11.305131,-
4834,4.924317,11.894017,-
4835,5.018843,11.141302,-
4836,4.788144,12.068896,-
4837,4.803397,10.913241,-
4838,6.006609,11.249487,-
4839,4.816863,11.176879,-
4840,5.139727,11.240381,-
4841,4.924227,11.706193,-
4842,4.949575,11.252886,-
4843,4.920717,12.400880,-
4844,5.178777,11.167952,-
4845,5.875126,11.280275,-
4846,4.965946,11.678634,-
4847,5.059470,11.498924,-
4848,4.789450,11.812999,-
4849,5.011154,11.286198,-
4850,4.912892,11.638348,-
4851,4.939721,11.467289,-
4852,5.164487,11.942612,-
4853,5.306305,11.012831,-
4854,5.494712,12.612137,-
4855,4.930591,11.482271,-
4856,5.267253,11.448176,-
4857,4.900452,11.267866,-
4858,5.241712,11.507299,-
4859,4.942956,11.782438,-
4860,5.501812,12.620597,-
4861,5.354802,11.705237,-
4862,5.062487,11.443137,-
4863,5.810898,13.057527,-
4864,6.342988,11.304521,-
4865,5.031778,11.513009,-
4866,4.906418,12.647784,-
4867,5.633762,14.643624,-
4868,5.931876,12.872101,-
4869,5.941002,12.038175,-
4870,6.089746,11.959996,-
4871,5.416930,11.761406,-
4872,4.978629,11.496528,-
4873,5.172928,12.633105,-
4874,5.388240,11.682905,-
4875,5.789732,11.418617,-
4876,5.013874,12.006898,-
4877,5.766828,11.590685,-
4878,5.025598,13.027615,-
4879,4.928458,11.691256,-
4880,5.224995,11.687254,-
4881,5.494396,11.299024,-
4882,5.539636,11.916228,-
4883,6.715826,11.943797,-
4884,5.524924,11.753318,-
4885,5.249378,11.732003,-
4886,5.046473,12.365878,-
4887,4.982754,11.528829,-
4888,5.331565,13.658866,-
4889,5.397361,11.502066,-
4890,5.638819,11.346416,-
4891,5.364010,11.563057,-
4892,5.047611,11.568081,-
4893,5.098613,11.716164,-
4894,5.043888,11.375819,-
4895,5.056610,11.728809,-
4896,5.239482,11.540063,-
4897,5.226311,11.546410,-
4898,5.037620,12.338230,-
4899,5.008959,11.265156,-
4900,5.227642,12.412696,-
4901,5.104709,11.481547,-
4902,5.375038,11.608893,-
4903,5.035356,11.518482,-
4904,5.115642,11.694294,-
4905,4.984888,11.855887,-
4906,5.410395,11.565763,-
4907,4.974085,12.292569,-
4908,5.092091,11.331627,-
4909,5.935941,11.530511,-
4910,5.169205,11.574403,-
4911,5.661814,11.538812,-
4912,5.039536,12.724649,-
4913,4.969553,11.479515,-
4914,6.190998,11.746175,-
4915,5.033418,11.797457,-
4916,5.550808,11.275672,-
4917,5.128014,12.143325,-
4918,5.115157,11.301457,-
4919,5.993653,11.573070,-
4920,5.052171,11.637275,-
4921,5.502843,11.409855,-
4922,4.992723,12.922542,-
4923,5.137590,11.443261,-
4924,5.949588,11.645446,-
4925,5.118749,11.723591,-
4926,5.470253,11.459047,-
4927,5.076431,12.783779,-
4928,5.153723,11.283137,-
4929,6.516382,11.361609,-
4930,5.114255,11.862617,-
4931,5.417888,11.280498,-
4932,5.008927,12.672465,-
4933,5.113807,11.557718,-
4934,6.545853,11.474139,-
4935,5.138202,11.807593,-
4936,5.130669,11.518993,-
4937,5.142412,12.306479,-
4938,5.082582,11.552029,-
4939,6.024163,11.625396,-
4940,5.100606,11.934864,-
4941,5.192791,11.614116,-
4942,5.138245,12.090831,-
4943,5.174058,11.609146,-
4944,5.183176,12.342445,-
4945,5.132136,11.595598,-
4946,6.217539,11.677897,-
4947,5.654499,11.543642,-
4948,5.177657,11.759886,-
4949,5.077430,12.527607,-
4950,5.099292,11.398812,-
4951,6.021093,11.645856,-
4952,5.658283,11.402909,-
4953,5.141592,11.782264,-
4954,5.076123,12.843653,-
4955,5.206873,11.556075,-
4956,6.449079,11.544435,-
4957,5.162007,11.946344,-
4958,5.739041,11.246605,-
4959,5.103372,12.768727,-
4960,5.220511,11.834939,-
4961,5.513361,11.781580,-
4962,5.122662,11.894619,-
4963,5.159354,11.757466,-
4964,6.550689,11.621003,-
4965,5.437813,11.556791,-
4966,5.203823,11.851958,-
4967,5.372793,11.850001,-
4968,5.702237,11.834349,-
4969,5.147267,12.989024,-
4970,5.229394,11.518385,-
4971,6.570777,11.546454,-
4972,5.216664,11.903967,-
4973,5.134891,11.757016,-
4974,5.128018,12.826966,-
4975,5.248324,11.945767,-
4976,5.289908,11.794968,-
4977,5.251031,11.920366,-
4978,5.571733,11.320224,-
4979,5.167313,13.191947,-
4980,5.222251,11.868829,-
4981,5.268172,11.945798,-
4982,5.234181,11.911060,-
4983,5.253649,11.989731,-
4984,5.195484,12.725286,-
4985,5.260694,11.674495,-
4986,6.000912,11.814493,-
4987,5.220088,12.270279,-
4988,5.433437,11.950525,-
4989,5.241920,12.927642,-
4990,5.219518,11.856964,-
4991,5.326085,11.842307,-
4992,5.285134,12.262785,-
4993,5.603931,11.415578,-
4994,5.188180,13.096080,-
4995,5.262818,12.850081,-
4996,5.368894,12.031330,-
4997,5.248743,12.840958,-
4998,5.413598,11.732688,-
4999,5.245139,12.075599,-
5000,5.128023,12.114936,-
