N,Iterative,Dynamic Programming,Recursive
4715,0.049425,0.242081,-
4716,0.046267,0.233151,-
4717,0.048899,0.229142,-
4718,0.048952,0.246592,-
4719,0.047488,0.257391,-
4720,0.050054,0.259989,-
4721,0.047958,0.243619,-
4722,0.055833,0.237902,-
4723,0.047736,0.239491,-
4724,0.066663,0.228100,-
4725,0.046337,0.268951,-
4726,0.046634,0.319414,-
4727,0.047068,0.233670,-
4728,0.048910,0.256270,-
4729,0.046719,0.237862,-
4730,0.051473,0.243209,-
4731,0.049944,0.246613,-
4732,0.049754,0.233749,-
4733,0.104862,0.305232,-
4734,0.047786,0.239674,-
4735,0.049543,0.250687,-
4736,0.046266,0.218600,-
4737,0.049735,0.229925,-
4738,0.047998,0.254494,-
4739,0.046816,0.265492,-
4740,0.048123,0.251401,-
4741,0.046596,0.228777,-
4742,0.048042,0.233698,-
4743,0.057332,0.236040,-
4744,0.047746,0.233486,-
4745,0.048523,0.270337,-
4746,0.046853,0.245189,-
4747,0.047456,0.243714,-
4748,0.049068,0.237096,-
4749,0.050890,0.229466,-
4750,0.047298,0.244141,-
4751,0.050128,0.245975,-
4752,0.050699,0.236824,-
4753,0.048935,0.269507,-
4754,0.052847,0.256164,-
4755,0.051483,0.249106,-
4756,0.049501,0.233151,-
4757,0.047807,0.231560,-
4758,0.048394,0.234328,-
4759,0.059711,0.250359,-
4760,0.050827,0.293583,-
4761,0.053663,0.262090,-
4762,0.048902,0.235165,-
4763,0.048374,0.234206,-
4764,0.050559,0.243398,-
4765,0.051782,0.255906,-
4766,0.049925,0.232764,-
4767,0.051290,0.302587,-
4768,0.052846,0.266594,-
4769,0.049782,0.236072,-
4770,0.054140,0.247873,-
4771,0.052874,0.245838,-
4772,0.052473,0.256669,-
4773,0.053398,0.240628,-
4774,0.069766,0.275441,-
4775,0.048134,0.253918,-
4776,0.048781,0.233129,-
4777,0.071369,0.401163,-
4778,0.075174,0.285808,-
4779,0.096709,0.266781,-
4780,0.048498,0.348690,-
4781,0.049609,0.290951,-
4782,0.054038,0.265553,-
4783,0.049150,0.242299,-
4784,0.048654,0.232962,-
4785,0.048304,0.238652,-
4786,0.052508,0.289079,-
4787,0.058153,0.254393,-
4788,0.050116,0.240144,-
4789,0.049608,0.235207,-
4790,0.049616,0.247270,-
4791,0.048928,0.241378,-
4792,0.047682,0.234246,-
4793,0.105751,0.290239,-
4794,0.048769,0.244436,-
4795,0.048609,0.238681,-
4796,0.049491,0.251579,-
4797,0.049989,0.243102,-
4798,0.053943,0.235140,-
4799,0.050060,0.273233,-
4800,0.063630,0.244492,-
4801,0.049338,0.236660,-
4802,0.048319,0.237093,-
4803,0.049376,0.246147,-
4804,0.049258,0.239610,-
4805,0.049963,0.239734,-
4806,0.048507,0.293649,-
4807,0.049064,0.259756,-
4808,0.054579,0.241022,-
4809,0.049837,0.237420,-
4810,0.054207,0.241362,-
4811,0.048715,0.240029,-
4812,0.050205,0.243568,-
4813,0.052135,0.285946,-
4814,0.051156,0.255607,-
4815,0.054800,0.262187,-
4816,0.053638,0.254949,-
4817,0.049655,0.236876,-
4818,0.052150,0.240875,-
4819,0.053438,0.263066,-
4820,0.049041,0.325332,-
4821,0.051371,0.261173,-
4822,0.051917,0.270042,-
4823,0.049469,0.242894,-
4824,0.049936,0.239479,-
4825,0.049948,0.248937,-
4826,0.056408,0.268000,-
4827,0.049648,0.250896,-
4828,0.050400,0.241831,-
4829,0.050298,0.251560,-
4830,0.054594,0.253279,-
4831,0.052261,0.254729,-
4832,0.051814,0.265638,-
4833,0.049765,0.297137,-
4834,0.049456,0.258496,-
4835,0.053701,0.253647,-
4836,0.050909,0.242951,-
4837,0.049695,0.245391,-
4838,0.050878,0.252818,-
4839,0.056690,0.244732,-
4840,0.088220,0.310918,-
4841,0.049468,0.250520,-
4842,0.055008,0.243077,-
4843,0.049159,0.247608,-
4844,0.049972,0.251726,-
4845,0.050750,0.253325,-
4846,0.050347,0.293937,-
4847,0.049697,0.245195,-
4848,0.049591,0.246730,-
4849,0.049512,0.241854,-
4850,0.050296,0.242352,-
4851,0.049501,0.260463,-
4852,0.050258,0.243381,-
4853,0.087118,0.294456,-
4854,0.053754,0.272631,-
4855,0.056304,0.242237,-
4856,0.053871,0.260495,-
4857,0.059485,0.254480,-
4858,0.059193,0.240404,-
4859,0.054880,0.325587,-
4860,0.055334,0.270407,-
4861,0.061013,0.243016,-
4862,0.049550,0.243302,-
4863,0.050446,0.242382,-
4864,0.051817,0.249172,-
4865,0.049879,0.298919,-
4866,0.053198,0.266488,-
4867,0.053688,0.258185,-
4868,0.050053,0.245541,-
4869,0.051639,0.244374,-
4870,0.051130,0.256736,-
4871,0.049949,0.238077,-
4872,0.050287,0.309205,-
4873,0.049841,0.253600,-
4874,0.051888,0.257952,-
4875,0.052285,0.245833,-
4876,0.055857,0.250067,-
4877,0.052984,0.256719,-
4878,0.053827,0.282924,-
4879,0.052178,0.269030,-
4880,0.058545,0.250331,-
4881,0.050737,0.256875,-
4882,0.052129,0.255097,-
4883,0.054838,0.258230,-
4884,0.049871,0.252571,-
4885,0.052385,0.291265,-
4886,0.051155,0.288015,-
4887,0.053321,0.285409,-
4888,0.055299,0.296078,-
4889,0.056016,0.273824,-
4890,0.059249,0.273550,-
4891,0.057531,0.337393,-
4892,0.056271,0.282918,-
4893,0.057928,0.271403,-
4894,0.055740,0.258364,-
4895,0.054300,0.255599,-
4896,0.053763,0.259081,-
4897,0.050355,0.317049,-
4898,0.054600,0.283759,-
4899,0.056329,0.289001,-
4900,0.051640,0.254671,-
4901,0.056181,0.253658,-
4902,0.050553,0.251037,-
4903,0.050394,0.284209,-
4904,0.051446,0.278778,-
4905,0.055228,0.251064,-
4906,0.052626,0.248048,-
4907,0.051413,0.257261,-
4908,0.062147,0.261259,-
4909,0.050831,0.243185,-
4910,0.053310,0.336675,-
4911,0.056359,0.259089,-
4912,0.052245,0.262095,-
4913,0.051992,0.273479,-
4914,0.065709,0.275889,-
4915,0.051447,0.252656,-
4916,0.052074,0.321657,-
4917,0.050750,0.264472,-
4918,0.051856,0.249257,-
4919,0.051110,0.267635,-
4920,0.057505,0.252385,-
4921,0.052715,0.249020,-
4922,0.053395,0.299655,-
4923,0.061766,0.269408,-
4924,0.059964,0.254160,-
4925,0.058572,0.267405,-
4926,0.055107,0.251909,-
4927,0.052279,0.274919,-
4928,0.051323,0.252291,-
4929,0.053036,0.307106,-
4930,0.051916,0.255651,-
4931,0.051875,0.264978,-
4932,0.055270,0.265417,-
4933,0.052876,0.251204,-
4934,0.052467,0.293739,-
4935,0.053286,0.304198,-
4936,0.051839,0.259559,-
4937,0.054683,0.273896,-
4938,0.059703,0.273829,-
4939,0.051618,0.247410,-
4940,0.052759,0.261679,-
4941,0.056261,0.292604,-
4942,0.050407,0.249667,-
4943,0.050584,0.297311,-
4944,0.051322,0.253928,-
4945,0.052697,0.260694,-
4946,0.053382,0.257652,-
4947,0.055888,0.258322,-
4948,0.052277,0.311479,-
4949,0.053826,0.257481,-
4950,0.054834,0.280859,-
4951,0.056515,0.295182,-
4952,0.050910,0.251669,-
4953,0.057351,0.259499,-
4954,0.050914,0.319092,-
4955,0.051834,0.260192,-
4956,0.051867,0.260716,-
4957,0.052355,0.259380,-
4958,0.052256,0.252809,-
4959,0.053132,0.260265,-
4960,0.054107,0.302685,-
4961,0.057201,0.305036,-
4962,0.052526,0.275387,-
4963,0.052590,0.253615,-
4964,0.055504,0.276179,-
4965,0.054887,0.287203,-
4966,0.053820,0.258838,-
4967,0.052260,0.263472,-
4968,0.052229,0.259174,-
4969,0.057327,0.275766,-
4970,0.052626,0.258643,-
4971,0.054008,0.256034,-
4972,0.054260,0.269326,-
4973,0.055294,0.366886,-
4974,0.057797,0.273992,-
4975,0.073411,0.253904,-
4976,0.051704,0.262318,-
4977,0.053125,0.257393,-
4978,0.069840,0.269819,-
4979,0.056206,0.380989,-
4980,0.056230,0.276836,-
4981,0.051871,0.254048,-
4982,0.052298,0.261797,-
4983,0.054916,0.277207,-
4984,0.053566,0.271775,-
4985,0.106984,0.338224,-
4986,0.054628,0.281469,-
4987,0.053379,0.274598,-
4988,0.056835,0.269040,-
4989,0.053242,0.273731,-
4990,0.055199,0.290999,-
4991,0.055155,0.260524,-
4992,0.053361,0.261907,-
4993,0.054923,0.261782,-
4994,0.052633,0.265490,-
4995,0.052524,0.264930,-
4996,0.053872,0.268340,-
4997,0.119029,0.306719,-
4998,0.055920,0.273307,-
4999,0.054934,0.265829,-
